filename,filepath,ingredient_type,ingredient_name,freshness_label
0974.jpg,data/vegetable/capciscum/FreshCapciscum/0974.jpg,vegetable,capciscum,fresh
0784.jpg,data/vegetable/capciscum/FreshCapciscum/0784.jpg,vegetable,capciscum,fresh
0948.jpg,data/vegetable/capciscum/FreshCapciscum/0948.jpg,vegetable,capciscum,fresh
0790.jpg,data/vegetable/capciscum/FreshCapciscum/0790.jpg,vegetable,capciscum,fresh
0579.jpg,data/vegetable/capciscum/FreshCapciscum/0579.jpg,vegetable,capciscum,fresh
0545.jpg,data/vegetable/capciscum/FreshCapciscum/0545.jpg,vegetable,capciscum,fresh
0223.jpg,data/vegetable/capciscum/FreshCapciscum/0223.jpg,vegetable,capciscum,fresh
0237.jpg,data/vegetable/capciscum/FreshCapciscum/0237.jpg,vegetable,capciscum,fresh
0551.jpg,data/vegetable/capciscum/FreshCapciscum/0551.jpg,vegetable,capciscum,fresh
0586.jpg,data/vegetable/capciscum/FreshCapciscum/0586.jpg,vegetable,capciscum,fresh
0592.jpg,data/vegetable/capciscum/FreshCapciscum/0592.jpg,vegetable,capciscum,fresh
0419.jpg,data/vegetable/capciscum/FreshCapciscum/0419.jpg,vegetable,capciscum,fresh
0431.jpg,data/vegetable/capciscum/FreshCapciscum/0431.jpg,vegetable,capciscum,fresh
0357.jpg,data/vegetable/capciscum/FreshCapciscum/0357.jpg,vegetable,capciscum,fresh
0343.jpg,data/vegetable/capciscum/FreshCapciscum/0343.jpg,vegetable,capciscum,fresh
0425.jpg,data/vegetable/capciscum/FreshCapciscum/0425.jpg,vegetable,capciscum,fresh
0394.jpg,data/vegetable/capciscum/FreshCapciscum/0394.jpg,vegetable,capciscum,fresh
0380.jpg,data/vegetable/capciscum/FreshCapciscum/0380.jpg,vegetable,capciscum,fresh
0169.jpg,data/vegetable/capciscum/FreshCapciscum/0169.jpg,vegetable,capciscum,fresh
0155.jpg,data/vegetable/capciscum/FreshCapciscum/0155.jpg,vegetable,capciscum,fresh
0633.jpg,data/vegetable/capciscum/FreshCapciscum/0633.jpg,vegetable,capciscum,fresh
0627.jpg,data/vegetable/capciscum/FreshCapciscum/0627.jpg,vegetable,capciscum,fresh
0141.jpg,data/vegetable/capciscum/FreshCapciscum/0141.jpg,vegetable,capciscum,fresh
0814.jpg,data/vegetable/capciscum/FreshCapciscum/0814.jpg,vegetable,capciscum,fresh
0800.jpg,data/vegetable/capciscum/FreshCapciscum/0800.jpg,vegetable,capciscum,fresh
0196.jpg,data/vegetable/capciscum/FreshCapciscum/0196.jpg,vegetable,capciscum,fresh
0828.jpg,data/vegetable/capciscum/FreshCapciscum/0828.jpg,vegetable,capciscum,fresh
0182.jpg,data/vegetable/capciscum/FreshCapciscum/0182.jpg,vegetable,capciscum,fresh
0183.jpg,data/vegetable/capciscum/FreshCapciscum/0183.jpg,vegetable,capciscum,fresh
0197.jpg,data/vegetable/capciscum/FreshCapciscum/0197.jpg,vegetable,capciscum,fresh
0829.jpg,data/vegetable/capciscum/FreshCapciscum/0829.jpg,vegetable,capciscum,fresh
0801.jpg,data/vegetable/capciscum/FreshCapciscum/0801.jpg,vegetable,capciscum,fresh
0815.jpg,data/vegetable/capciscum/FreshCapciscum/0815.jpg,vegetable,capciscum,fresh
0626.jpg,data/vegetable/capciscum/FreshCapciscum/0626.jpg,vegetable,capciscum,fresh
0140.jpg,data/vegetable/capciscum/FreshCapciscum/0140.jpg,vegetable,capciscum,fresh
0154.jpg,data/vegetable/capciscum/FreshCapciscum/0154.jpg,vegetable,capciscum,fresh
0632.jpg,data/vegetable/capciscum/FreshCapciscum/0632.jpg,vegetable,capciscum,fresh
0168.jpg,data/vegetable/capciscum/FreshCapciscum/0168.jpg,vegetable,capciscum,fresh
0381.jpg,data/vegetable/capciscum/FreshCapciscum/0381.jpg,vegetable,capciscum,fresh
0395.jpg,data/vegetable/capciscum/FreshCapciscum/0395.jpg,vegetable,capciscum,fresh
0342.jpg,data/vegetable/capciscum/FreshCapciscum/0342.jpg,vegetable,capciscum,fresh
0424.jpg,data/vegetable/capciscum/FreshCapciscum/0424.jpg,vegetable,capciscum,fresh
0430.jpg,data/vegetable/capciscum/FreshCapciscum/0430.jpg,vegetable,capciscum,fresh
0356.jpg,data/vegetable/capciscum/FreshCapciscum/0356.jpg,vegetable,capciscum,fresh
0418.jpg,data/vegetable/capciscum/FreshCapciscum/0418.jpg,vegetable,capciscum,fresh
0593.jpg,data/vegetable/capciscum/FreshCapciscum/0593.jpg,vegetable,capciscum,fresh
0587.jpg,data/vegetable/capciscum/FreshCapciscum/0587.jpg,vegetable,capciscum,fresh
0236.jpg,data/vegetable/capciscum/FreshCapciscum/0236.jpg,vegetable,capciscum,fresh
0550.jpg,data/vegetable/capciscum/FreshCapciscum/0550.jpg,vegetable,capciscum,fresh
0544.jpg,data/vegetable/capciscum/FreshCapciscum/0544.jpg,vegetable,capciscum,fresh
0222.jpg,data/vegetable/capciscum/FreshCapciscum/0222.jpg,vegetable,capciscum,fresh
0578.jpg,data/vegetable/capciscum/FreshCapciscum/0578.jpg,vegetable,capciscum,fresh
0791.jpg,data/vegetable/capciscum/FreshCapciscum/0791.jpg,vegetable,capciscum,fresh
0949.jpg,data/vegetable/capciscum/FreshCapciscum/0949.jpg,vegetable,capciscum,fresh
0785.jpg,data/vegetable/capciscum/FreshCapciscum/0785.jpg,vegetable,capciscum,fresh
0975.jpg,data/vegetable/capciscum/FreshCapciscum/0975.jpg,vegetable,capciscum,fresh
0961.jpg,data/vegetable/capciscum/FreshCapciscum/0961.jpg,vegetable,capciscum,fresh
0752.jpg,data/vegetable/capciscum/FreshCapciscum/0752.jpg,vegetable,capciscum,fresh
0034.jpg,data/vegetable/capciscum/FreshCapciscum/0034.jpg,vegetable,capciscum,fresh
0020.jpg,data/vegetable/capciscum/FreshCapciscum/0020.jpg,vegetable,capciscum,fresh
0746.jpg,data/vegetable/capciscum/FreshCapciscum/0746.jpg,vegetable,capciscum,fresh
0008.jpg,data/vegetable/capciscum/FreshCapciscum/0008.jpg,vegetable,capciscum,fresh
0778.jpg,data/vegetable/capciscum/FreshCapciscum/0778.jpg,vegetable,capciscum,fresh
0036.jpg,data/vegetable/capciscum/FreshCapciscum/0036.jpg,vegetable,capciscum,fresh
0750.jpg,data/vegetable/capciscum/FreshCapciscum/0750.jpg,vegetable,capciscum,fresh
0988.jpg,data/vegetable/capciscum/FreshCapciscum/0988.jpg,vegetable,capciscum,fresh
0744.jpg,data/vegetable/capciscum/FreshCapciscum/0744.jpg,vegetable,capciscum,fresh
0022.jpg,data/vegetable/capciscum/FreshCapciscum/0022.jpg,vegetable,capciscum,fresh
0977.jpg,data/vegetable/capciscum/FreshCapciscum/0977.jpg,vegetable,capciscum,fresh
0963.jpg,data/vegetable/capciscum/FreshCapciscum/0963.jpg,vegetable,capciscum,fresh
0793.jpg,data/vegetable/capciscum/FreshCapciscum/0793.jpg,vegetable,capciscum,fresh
0787.jpg,data/vegetable/capciscum/FreshCapciscum/0787.jpg,vegetable,capciscum,fresh
0208.jpg,data/vegetable/capciscum/FreshCapciscum/0208.jpg,vegetable,capciscum,fresh
0552.jpg,data/vegetable/capciscum/FreshCapciscum/0552.jpg,vegetable,capciscum,fresh
0234.jpg,data/vegetable/capciscum/FreshCapciscum/0234.jpg,vegetable,capciscum,fresh
0220.jpg,data/vegetable/capciscum/FreshCapciscum/0220.jpg,vegetable,capciscum,fresh
0546.jpg,data/vegetable/capciscum/FreshCapciscum/0546.jpg,vegetable,capciscum,fresh
0591.jpg,data/vegetable/capciscum/FreshCapciscum/0591.jpg,vegetable,capciscum,fresh
0585.jpg,data/vegetable/capciscum/FreshCapciscum/0585.jpg,vegetable,capciscum,fresh
0368.jpg,data/vegetable/capciscum/FreshCapciscum/0368.jpg,vegetable,capciscum,fresh
0426.jpg,data/vegetable/capciscum/FreshCapciscum/0426.jpg,vegetable,capciscum,fresh
0340.jpg,data/vegetable/capciscum/FreshCapciscum/0340.jpg,vegetable,capciscum,fresh
0354.jpg,data/vegetable/capciscum/FreshCapciscum/0354.jpg,vegetable,capciscum,fresh
0432.jpg,data/vegetable/capciscum/FreshCapciscum/0432.jpg,vegetable,capciscum,fresh
0383.jpg,data/vegetable/capciscum/FreshCapciscum/0383.jpg,vegetable,capciscum,fresh
0397.jpg,data/vegetable/capciscum/FreshCapciscum/0397.jpg,vegetable,capciscum,fresh
0618.jpg,data/vegetable/capciscum/FreshCapciscum/0618.jpg,vegetable,capciscum,fresh
0142.jpg,data/vegetable/capciscum/FreshCapciscum/0142.jpg,vegetable,capciscum,fresh
0624.jpg,data/vegetable/capciscum/FreshCapciscum/0624.jpg,vegetable,capciscum,fresh
0630.jpg,data/vegetable/capciscum/FreshCapciscum/0630.jpg,vegetable,capciscum,fresh
0156.jpg,data/vegetable/capciscum/FreshCapciscum/0156.jpg,vegetable,capciscum,fresh
0803.jpg,data/vegetable/capciscum/FreshCapciscum/0803.jpg,vegetable,capciscum,fresh
0817.jpg,data/vegetable/capciscum/FreshCapciscum/0817.jpg,vegetable,capciscum,fresh
0181.jpg,data/vegetable/capciscum/FreshCapciscum/0181.jpg,vegetable,capciscum,fresh
0195.jpg,data/vegetable/capciscum/FreshCapciscum/0195.jpg,vegetable,capciscum,fresh
0194.jpg,data/vegetable/capciscum/FreshCapciscum/0194.jpg,vegetable,capciscum,fresh
0180.jpg,data/vegetable/capciscum/FreshCapciscum/0180.jpg,vegetable,capciscum,fresh
0816.jpg,data/vegetable/capciscum/FreshCapciscum/0816.jpg,vegetable,capciscum,fresh
0802.jpg,data/vegetable/capciscum/FreshCapciscum/0802.jpg,vegetable,capciscum,fresh
0631.jpg,data/vegetable/capciscum/FreshCapciscum/0631.jpg,vegetable,capciscum,fresh
0157.jpg,data/vegetable/capciscum/FreshCapciscum/0157.jpg,vegetable,capciscum,fresh
0143.jpg,data/vegetable/capciscum/FreshCapciscum/0143.jpg,vegetable,capciscum,fresh
0625.jpg,data/vegetable/capciscum/FreshCapciscum/0625.jpg,vegetable,capciscum,fresh
0619.jpg,data/vegetable/capciscum/FreshCapciscum/0619.jpg,vegetable,capciscum,fresh
0396.jpg,data/vegetable/capciscum/FreshCapciscum/0396.jpg,vegetable,capciscum,fresh
0382.jpg,data/vegetable/capciscum/FreshCapciscum/0382.jpg,vegetable,capciscum,fresh
0355.jpg,data/vegetable/capciscum/FreshCapciscum/0355.jpg,vegetable,capciscum,fresh
0433.jpg,data/vegetable/capciscum/FreshCapciscum/0433.jpg,vegetable,capciscum,fresh
0427.jpg,data/vegetable/capciscum/FreshCapciscum/0427.jpg,vegetable,capciscum,fresh
0341.jpg,data/vegetable/capciscum/FreshCapciscum/0341.jpg,vegetable,capciscum,fresh
0369.jpg,data/vegetable/capciscum/FreshCapciscum/0369.jpg,vegetable,capciscum,fresh
0584.jpg,data/vegetable/capciscum/FreshCapciscum/0584.jpg,vegetable,capciscum,fresh
0590.jpg,data/vegetable/capciscum/FreshCapciscum/0590.jpg,vegetable,capciscum,fresh
0221.jpg,data/vegetable/capciscum/FreshCapciscum/0221.jpg,vegetable,capciscum,fresh
0547.jpg,data/vegetable/capciscum/FreshCapciscum/0547.jpg,vegetable,capciscum,fresh
0553.jpg,data/vegetable/capciscum/FreshCapciscum/0553.jpg,vegetable,capciscum,fresh
0235.jpg,data/vegetable/capciscum/FreshCapciscum/0235.jpg,vegetable,capciscum,fresh
0209.jpg,data/vegetable/capciscum/FreshCapciscum/0209.jpg,vegetable,capciscum,fresh
0786.jpg,data/vegetable/capciscum/FreshCapciscum/0786.jpg,vegetable,capciscum,fresh
0792.jpg,data/vegetable/capciscum/FreshCapciscum/0792.jpg,vegetable,capciscum,fresh
0962.jpg,data/vegetable/capciscum/FreshCapciscum/0962.jpg,vegetable,capciscum,fresh
0976.jpg,data/vegetable/capciscum/FreshCapciscum/0976.jpg,vegetable,capciscum,fresh
0745.jpg,data/vegetable/capciscum/FreshCapciscum/0745.jpg,vegetable,capciscum,fresh
0023.jpg,data/vegetable/capciscum/FreshCapciscum/0023.jpg,vegetable,capciscum,fresh
0037.jpg,data/vegetable/capciscum/FreshCapciscum/0037.jpg,vegetable,capciscum,fresh
0989.jpg,data/vegetable/capciscum/FreshCapciscum/0989.jpg,vegetable,capciscum,fresh
0751.jpg,data/vegetable/capciscum/FreshCapciscum/0751.jpg,vegetable,capciscum,fresh
0779.jpg,data/vegetable/capciscum/FreshCapciscum/0779.jpg,vegetable,capciscum,fresh
0050.jpg,data/vegetable/capciscum/FreshCapciscum/0050.jpg,vegetable,capciscum,fresh
0736.jpg,data/vegetable/capciscum/FreshCapciscum/0736.jpg,vegetable,capciscum,fresh
0722.jpg,data/vegetable/capciscum/FreshCapciscum/0722.jpg,vegetable,capciscum,fresh
0044.jpg,data/vegetable/capciscum/FreshCapciscum/0044.jpg,vegetable,capciscum,fresh
0078.jpg,data/vegetable/capciscum/FreshCapciscum/0078.jpg,vegetable,capciscum,fresh
0093.jpg,data/vegetable/capciscum/FreshCapciscum/0093.jpg,vegetable,capciscum,fresh
0939.jpg,data/vegetable/capciscum/FreshCapciscum/0939.jpg,vegetable,capciscum,fresh
0087.jpg,data/vegetable/capciscum/FreshCapciscum/0087.jpg,vegetable,capciscum,fresh
0911.jpg,data/vegetable/capciscum/FreshCapciscum/0911.jpg,vegetable,capciscum,fresh
0905.jpg,data/vegetable/capciscum/FreshCapciscum/0905.jpg,vegetable,capciscum,fresh
0534.jpg,data/vegetable/capciscum/FreshCapciscum/0534.jpg,vegetable,capciscum,fresh
0252.jpg,data/vegetable/capciscum/FreshCapciscum/0252.jpg,vegetable,capciscum,fresh
0246.jpg,data/vegetable/capciscum/FreshCapciscum/0246.jpg,vegetable,capciscum,fresh
0520.jpg,data/vegetable/capciscum/FreshCapciscum/0520.jpg,vegetable,capciscum,fresh
0508.jpg,data/vegetable/capciscum/FreshCapciscum/0508.jpg,vegetable,capciscum,fresh
0291.jpg,data/vegetable/capciscum/FreshCapciscum/0291.jpg,vegetable,capciscum,fresh
0285.jpg,data/vegetable/capciscum/FreshCapciscum/0285.jpg,vegetable,capciscum,fresh
0440.jpg,data/vegetable/capciscum/FreshCapciscum/0440.jpg,vegetable,capciscum,fresh
0326.jpg,data/vegetable/capciscum/FreshCapciscum/0326.jpg,vegetable,capciscum,fresh
0332.jpg,data/vegetable/capciscum/FreshCapciscum/0332.jpg,vegetable,capciscum,fresh
0454.jpg,data/vegetable/capciscum/FreshCapciscum/0454.jpg,vegetable,capciscum,fresh
0468.jpg,data/vegetable/capciscum/FreshCapciscum/0468.jpg,vegetable,capciscum,fresh
0483.jpg,data/vegetable/capciscum/FreshCapciscum/0483.jpg,vegetable,capciscum,fresh
0497.jpg,data/vegetable/capciscum/FreshCapciscum/0497.jpg,vegetable,capciscum,fresh
0124.jpg,data/vegetable/capciscum/FreshCapciscum/0124.jpg,vegetable,capciscum,fresh
0642.jpg,data/vegetable/capciscum/FreshCapciscum/0642.jpg,vegetable,capciscum,fresh
0656.jpg,data/vegetable/capciscum/FreshCapciscum/0656.jpg,vegetable,capciscum,fresh
0130.jpg,data/vegetable/capciscum/FreshCapciscum/0130.jpg,vegetable,capciscum,fresh
0118.jpg,data/vegetable/capciscum/FreshCapciscum/0118.jpg,vegetable,capciscum,fresh
0681.jpg,data/vegetable/capciscum/FreshCapciscum/0681.jpg,vegetable,capciscum,fresh
0859.jpg,data/vegetable/capciscum/FreshCapciscum/0859.jpg,vegetable,capciscum,fresh
0695.jpg,data/vegetable/capciscum/FreshCapciscum/0695.jpg,vegetable,capciscum,fresh
0865.jpg,data/vegetable/capciscum/FreshCapciscum/0865.jpg,vegetable,capciscum,fresh
0871.jpg,data/vegetable/capciscum/FreshCapciscum/0871.jpg,vegetable,capciscum,fresh
0870.jpg,data/vegetable/capciscum/FreshCapciscum/0870.jpg,vegetable,capciscum,fresh
0864.jpg,data/vegetable/capciscum/FreshCapciscum/0864.jpg,vegetable,capciscum,fresh
0694.jpg,data/vegetable/capciscum/FreshCapciscum/0694.jpg,vegetable,capciscum,fresh
0858.jpg,data/vegetable/capciscum/FreshCapciscum/0858.jpg,vegetable,capciscum,fresh
0680.jpg,data/vegetable/capciscum/FreshCapciscum/0680.jpg,vegetable,capciscum,fresh
0119.jpg,data/vegetable/capciscum/FreshCapciscum/0119.jpg,vegetable,capciscum,fresh
0657.jpg,data/vegetable/capciscum/FreshCapciscum/0657.jpg,vegetable,capciscum,fresh
0131.jpg,data/vegetable/capciscum/FreshCapciscum/0131.jpg,vegetable,capciscum,fresh
0125.jpg,data/vegetable/capciscum/FreshCapciscum/0125.jpg,vegetable,capciscum,fresh
0643.jpg,data/vegetable/capciscum/FreshCapciscum/0643.jpg,vegetable,capciscum,fresh
0496.jpg,data/vegetable/capciscum/FreshCapciscum/0496.jpg,vegetable,capciscum,fresh
0482.jpg,data/vegetable/capciscum/FreshCapciscum/0482.jpg,vegetable,capciscum,fresh
0469.jpg,data/vegetable/capciscum/FreshCapciscum/0469.jpg,vegetable,capciscum,fresh
0333.jpg,data/vegetable/capciscum/FreshCapciscum/0333.jpg,vegetable,capciscum,fresh
0455.jpg,data/vegetable/capciscum/FreshCapciscum/0455.jpg,vegetable,capciscum,fresh
0441.jpg,data/vegetable/capciscum/FreshCapciscum/0441.jpg,vegetable,capciscum,fresh
0327.jpg,data/vegetable/capciscum/FreshCapciscum/0327.jpg,vegetable,capciscum,fresh
0284.jpg,data/vegetable/capciscum/FreshCapciscum/0284.jpg,vegetable,capciscum,fresh
0290.jpg,data/vegetable/capciscum/FreshCapciscum/0290.jpg,vegetable,capciscum,fresh
0509.jpg,data/vegetable/capciscum/FreshCapciscum/0509.jpg,vegetable,capciscum,fresh
0247.jpg,data/vegetable/capciscum/FreshCapciscum/0247.jpg,vegetable,capciscum,fresh
0521.jpg,data/vegetable/capciscum/FreshCapciscum/0521.jpg,vegetable,capciscum,fresh
0535.jpg,data/vegetable/capciscum/FreshCapciscum/0535.jpg,vegetable,capciscum,fresh
0253.jpg,data/vegetable/capciscum/FreshCapciscum/0253.jpg,vegetable,capciscum,fresh
0904.jpg,data/vegetable/capciscum/FreshCapciscum/0904.jpg,vegetable,capciscum,fresh
0910.jpg,data/vegetable/capciscum/FreshCapciscum/0910.jpg,vegetable,capciscum,fresh
0938.jpg,data/vegetable/capciscum/FreshCapciscum/0938.jpg,vegetable,capciscum,fresh
0086.jpg,data/vegetable/capciscum/FreshCapciscum/0086.jpg,vegetable,capciscum,fresh
0092.jpg,data/vegetable/capciscum/FreshCapciscum/0092.jpg,vegetable,capciscum,fresh
0079.jpg,data/vegetable/capciscum/FreshCapciscum/0079.jpg,vegetable,capciscum,fresh
0723.jpg,data/vegetable/capciscum/FreshCapciscum/0723.jpg,vegetable,capciscum,fresh
0045.jpg,data/vegetable/capciscum/FreshCapciscum/0045.jpg,vegetable,capciscum,fresh
0051.jpg,data/vegetable/capciscum/FreshCapciscum/0051.jpg,vegetable,capciscum,fresh
0737.jpg,data/vegetable/capciscum/FreshCapciscum/0737.jpg,vegetable,capciscum,fresh
0047.jpg,data/vegetable/capciscum/FreshCapciscum/0047.jpg,vegetable,capciscum,fresh
0721.jpg,data/vegetable/capciscum/FreshCapciscum/0721.jpg,vegetable,capciscum,fresh
0735.jpg,data/vegetable/capciscum/FreshCapciscum/0735.jpg,vegetable,capciscum,fresh
0053.jpg,data/vegetable/capciscum/FreshCapciscum/0053.jpg,vegetable,capciscum,fresh
0709.jpg,data/vegetable/capciscum/FreshCapciscum/0709.jpg,vegetable,capciscum,fresh
0084.jpg,data/vegetable/capciscum/FreshCapciscum/0084.jpg,vegetable,capciscum,fresh
0090.jpg,data/vegetable/capciscum/FreshCapciscum/0090.jpg,vegetable,capciscum,fresh
0906.jpg,data/vegetable/capciscum/FreshCapciscum/0906.jpg,vegetable,capciscum,fresh
0912.jpg,data/vegetable/capciscum/FreshCapciscum/0912.jpg,vegetable,capciscum,fresh
0523.jpg,data/vegetable/capciscum/FreshCapciscum/0523.jpg,vegetable,capciscum,fresh
0245.jpg,data/vegetable/capciscum/FreshCapciscum/0245.jpg,vegetable,capciscum,fresh
0251.jpg,data/vegetable/capciscum/FreshCapciscum/0251.jpg,vegetable,capciscum,fresh
0537.jpg,data/vegetable/capciscum/FreshCapciscum/0537.jpg,vegetable,capciscum,fresh
0279.jpg,data/vegetable/capciscum/FreshCapciscum/0279.jpg,vegetable,capciscum,fresh
0286.jpg,data/vegetable/capciscum/FreshCapciscum/0286.jpg,vegetable,capciscum,fresh
0292.jpg,data/vegetable/capciscum/FreshCapciscum/0292.jpg,vegetable,capciscum,fresh
0457.jpg,data/vegetable/capciscum/FreshCapciscum/0457.jpg,vegetable,capciscum,fresh
0331.jpg,data/vegetable/capciscum/FreshCapciscum/0331.jpg,vegetable,capciscum,fresh
0325.jpg,data/vegetable/capciscum/FreshCapciscum/0325.jpg,vegetable,capciscum,fresh
0443.jpg,data/vegetable/capciscum/FreshCapciscum/0443.jpg,vegetable,capciscum,fresh
0319.jpg,data/vegetable/capciscum/FreshCapciscum/0319.jpg,vegetable,capciscum,fresh
0494.jpg,data/vegetable/capciscum/FreshCapciscum/0494.jpg,vegetable,capciscum,fresh
0480.jpg,data/vegetable/capciscum/FreshCapciscum/0480.jpg,vegetable,capciscum,fresh
0133.jpg,data/vegetable/capciscum/FreshCapciscum/0133.jpg,vegetable,capciscum,fresh
0655.jpg,data/vegetable/capciscum/FreshCapciscum/0655.jpg,vegetable,capciscum,fresh
0899.jpg,data/vegetable/capciscum/FreshCapciscum/0899.jpg,vegetable,capciscum,fresh
0641.jpg,data/vegetable/capciscum/FreshCapciscum/0641.jpg,vegetable,capciscum,fresh
0127.jpg,data/vegetable/capciscum/FreshCapciscum/0127.jpg,vegetable,capciscum,fresh
0669.jpg,data/vegetable/capciscum/FreshCapciscum/0669.jpg,vegetable,capciscum,fresh
0696.jpg,data/vegetable/capciscum/FreshCapciscum/0696.jpg,vegetable,capciscum,fresh
0682.jpg,data/vegetable/capciscum/FreshCapciscum/0682.jpg,vegetable,capciscum,fresh
0872.jpg,data/vegetable/capciscum/FreshCapciscum/0872.jpg,vegetable,capciscum,fresh
0866.jpg,data/vegetable/capciscum/FreshCapciscum/0866.jpg,vegetable,capciscum,fresh
0867.jpg,data/vegetable/capciscum/FreshCapciscum/0867.jpg,vegetable,capciscum,fresh
0873.jpg,data/vegetable/capciscum/FreshCapciscum/0873.jpg,vegetable,capciscum,fresh
0683.jpg,data/vegetable/capciscum/FreshCapciscum/0683.jpg,vegetable,capciscum,fresh
0697.jpg,data/vegetable/capciscum/FreshCapciscum/0697.jpg,vegetable,capciscum,fresh
0668.jpg,data/vegetable/capciscum/FreshCapciscum/0668.jpg,vegetable,capciscum,fresh
0640.jpg,data/vegetable/capciscum/FreshCapciscum/0640.jpg,vegetable,capciscum,fresh
0898.jpg,data/vegetable/capciscum/FreshCapciscum/0898.jpg,vegetable,capciscum,fresh
0126.jpg,data/vegetable/capciscum/FreshCapciscum/0126.jpg,vegetable,capciscum,fresh
0132.jpg,data/vegetable/capciscum/FreshCapciscum/0132.jpg,vegetable,capciscum,fresh
0654.jpg,data/vegetable/capciscum/FreshCapciscum/0654.jpg,vegetable,capciscum,fresh
0481.jpg,data/vegetable/capciscum/FreshCapciscum/0481.jpg,vegetable,capciscum,fresh
0495.jpg,data/vegetable/capciscum/FreshCapciscum/0495.jpg,vegetable,capciscum,fresh
0318.jpg,data/vegetable/capciscum/FreshCapciscum/0318.jpg,vegetable,capciscum,fresh
0324.jpg,data/vegetable/capciscum/FreshCapciscum/0324.jpg,vegetable,capciscum,fresh
0442.jpg,data/vegetable/capciscum/FreshCapciscum/0442.jpg,vegetable,capciscum,fresh
0456.jpg,data/vegetable/capciscum/FreshCapciscum/0456.jpg,vegetable,capciscum,fresh
0330.jpg,data/vegetable/capciscum/FreshCapciscum/0330.jpg,vegetable,capciscum,fresh
0293.jpg,data/vegetable/capciscum/FreshCapciscum/0293.jpg,vegetable,capciscum,fresh
0287.jpg,data/vegetable/capciscum/FreshCapciscum/0287.jpg,vegetable,capciscum,fresh
0278.jpg,data/vegetable/capciscum/FreshCapciscum/0278.jpg,vegetable,capciscum,fresh
0250.jpg,data/vegetable/capciscum/FreshCapciscum/0250.jpg,vegetable,capciscum,fresh
0536.jpg,data/vegetable/capciscum/FreshCapciscum/0536.jpg,vegetable,capciscum,fresh
